	geneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
3292	LY9	1702.5024467228825	-0.323679345	0.099891165	-3.240320053	0.001193956	0.013169505
3293	CD244	1377.4236325017905	-0.186179836	0.072127806	-2.581249132	0.009844351	0.052131581
3295	ITLN1	203.47733249906776	0.029274962	0.1490068275417661	0.19646725	0.844244463	0.9150492167668366
3296	RP11-312J18.5	3.0184351792839768	-0.166760683	0.1057917799002585	-1.5763104	0.1149542860787671	0.2627948970862693
3300	ITLN2	7.869025086543739	0.2759999061518008	0.1476359600140647	1.8694626033217605	0.061558482	0.1748255263394222
3301	F11R	4850.240154536344	0.02591781	0.044810682	0.5783846414875793	0.563004461	0.7268380286274764
3303	TSTD1	594.1623196335183	-0.03860576	0.051543599	-0.748992311	0.4538618397958261	0.6365191736061738
3304	USF1	5372.590874429933	-0.018946937	0.038485194	-0.492317578	0.6224948556913892	0.7710000492272425
3305	ARHGAP30	22566.62417567271	0.034185501	0.052255304	0.6542015473432381	0.5129819648197829	0.6861450877540033
3306	NECTIN4	9.901611980878675	-0.008021679	0.098565583	-0.081384182	0.9351364279185838	0.9652352246342024
3308	KLHDC9	7.546482814880312	-0.157462593	0.1011986531406565	-1.555975182	0.1197139939250294	0.2696626255843607
3309	PFDN2	474.48895100211104	-0.162175546	0.047008915	-3.44988912	0.000560817	0.008029555
3310	NIT1	1287.2352558570203	0.009755065	0.036985548	0.2637534230776128	0.7919699269434981	0.8846877825503182
3311	DEDD	2099.503478524476	0.026860653	0.037535541	0.7156058688240011	0.4742347487513292	0.6545486431819888
3313	UFC1	1885.9814029632605	-0.119312687	0.036662067	-3.254390594	0.001136359	0.012796036
3315	USP21	723.7428538964343	-0.077703587	0.026715192	-2.908591801	0.003630606	0.027327281
3316	PPOX	664.2240123117396	-0.135285488	0.074951487	-1.804974028	0.071078746	0.1921293074303816
3317	B4GALT3	2250.919444667008	-0.14236046	0.059806126	-2.380365856	0.017295457	0.075637988
3318	ADAMTS4	36.84941792148749	-0.081967493	0.080226729	-1.021698056	0.3069238313163872	0.4999995167579037
3319	NDUFS2	2947.3976943325965	0.001357635	0.038977145	0.034831569	0.972214047	0.98525755
3320	FCER1G	46224.53758926419	0.099253003	0.082113862	1.2087240973109474	0.2267688606488578	0.4112313313209574
3321	APOA2	423.51866788244666	-0.622668852	0.2029527926193593	-3.068047715	0.002154622	0.019412494
3322	TOMM40L	568.1120633321834	-0.071285411	0.044790557	-1.591527665	0.1114908744462907	0.2575031482941803
3324	NR1I3	18.54923226392945	-0.166944346	0.1021133450479853	-1.63489254	0.1020715765311398	0.2424078173698113
3325	PCP4L1	13.06355096313082	0.3301855965590833	0.1046970394970023	3.153724290060152	0.001612013	0.016027841
3326	MPZ	453.52785956784265	0.14493913	0.057338637	2.5277742647661507	0.011478813	0.057798215
3327	SDHC	2185.288074462134	0.053620115	0.054556519	0.9828360825657618	0.3256881200155979	0.5183777108494116
3329	RP11-122G18.12	27.88906200953668	0.123629084	0.090799571	1.361560219451179	0.1733367167559735	0.3443761165473568
3331	RP11-122G18.10	1.5259804590496198	0.1335527889867726	0.1385980254610497	0.963598064	0.3352474779142969	0.5274260757678045
3332	RP11-122G18.7	5.374802191343663	-0.099687581	0.080408102	-1.239770352	0.215060347	0.3969117910003816
3334	RP11-122G18.11	10.37683523626333	0.1542386156439365	0.09056137	1.7031391667740885	0.088542028	0.2211634421526903
3335	FCGR2A	45334.72485598651	0.2351078425660997	0.080123736	2.934309538076062	0.003342906	0.025938536
3336	HSPA6	24220.823442322973	-0.016532218	0.08547613	-0.193413273	0.8466353216239977	0.9161811827321996
3337	RPS23P10	22.031391941488216	0.4726645825410902	0.1668932887566108	2.8321365470267743	0.00462381	0.032166308
3338	FCGR3A	14438.123874186203	0.055200687	0.047637762	1.1587590536335397	0.2465544121442757	0.434754818
3339	RP11-5K23.5	1.939794891336458	0.083580591	0.2731649737228608	0.3059711115341706	0.7596266412683926	0.8644326766965145
3340	FCGR2C	706.7691732162626	0.222477832	0.066907785	3.3251412117885737	0.000883738	0.010854357
3341	HSPA7	1707.0913173337096	-0.082954597	0.090980093	-0.911788442	0.361880096	0.5533237208633537
3343	FCGR3B	80416.78559	0.2803552937935663	0.089546647	3.1308296083066742	0.001743133	0.016940713
3344	FCGR2B	680.3754233534992	0.2884347663629747	0.068244458	4.226493589751656	2.3736103047965493e-05	0.001018361
3345	RP11-25K21.1	7.026422285180103	0.1945910622493244	0.099011606	1.965335880470108	0.049375375	0.1510705570669499
3346	RPL31P11	4.180730144888411	0.2557672047933542	0.1460092488524826	1.751719201	0.079822104	0.2071861086776353
3347	FCRLA	314.69145067936654	-0.002525393	0.083072992	-0.03039969	0.9757482919216404	0.9872136814872168
3348	FCRLB	53.05907844507753	0.072434736	0.062290988	1.1628445461759886	0.2448925798686596	0.4327444224862751
3350	DUSP12	216.86179595375216	0.012977482	0.027594473	0.4702928058619471	0.6381458366235171	0.7823765204512998
3352	ATF6	4357.058259747557	0.2074407675529011	0.067373586	3.078962837309186	0.002077226	0.019004127
3353	RP11-456P18.2	98.98568761176864	0.2019993526662018	0.091438123	2.209137133274913	0.027165104	0.1017117736544672
3354	OLFML2B	131.06559312949432	0.023927258	0.1032031989920198	0.2318460861473853	0.8166575605563026	0.8997082558738924
3356	NOS1AP	41.11067547582096	0.096145061	0.098441474	0.976672308	0.3287314086866815	0.5210224807315059
3361	SPATA46	1.484849737438751	0.058594838	0.1749287909365139	0.3349639454210115	0.7376522840168085	0.850321006
3362	C1orf226	120.4113431406753	0.1270343	0.099410396	1.2778774252542515	0.2012926489749691	0.3803031661636704
3363	SH2D1B	849.4895525153884	-0.219731575	0.1216252128906742	-1.806628489	0.070820224	0.1917617479201073
3365	UHMK1	2229.156186473227	-0.044225052	0.044799737	-0.987172127	0.323558264	0.5162161846943275
3368	UAP1	355.8857538855148	-0.061092525	0.07047109	-0.866916137	0.3859879611174985	0.5755587502665289
3369	RP11-359K18.4	1.425750430093904	-0.184039032	0.2219930433624342	-0.829030629	0.4070870755191931	0.594934797
3370	DDR2	43.36076193	-0.062650771	0.094380519	-0.663810402	0.5068116669453053	0.6807828081115778
3372	HSD17B7	305.0826336256822	-0.012173183	0.038625956	-0.315155507	0.7526435857938392	0.860381431
3376	RGS4	6.191529650644203	-0.603524272	0.1866012552747379	-3.2342991	0.001219417	0.013331473
3377	RGS5	108.60188268206834	0.002523196	0.1047781385008278	0.024081321	0.9807877424684824	0.9899352246246996
3381	NUF2	45.29715877020723	0.2083744881548229	0.1129112770874706	1.8454710063495112	0.064969052	0.1812995138005295
3389	PBX1	386.2304725507073	-0.101781668	0.100765917	-1.010080303	0.312456818	0.5056038147294932
3391	RP11-477H21.2	32.90411658774749	-0.019484807	0.1340225310249927	-0.145384564	0.8844072509490591	0.9375704014236096
3399	RXRG	2.821432789082754	-0.001732442	0.206192499	-0.008402063	0.9932962022499102	0.9961821710980872
3405	MGST3	819.9912023250344	-0.080555685	0.047996335	-1.678371588	0.093274581	0.2290652645457968
3406	ALDH9A1	1287.169879744501	0.061540845	0.032636151	1.885664908672663	0.059340125	0.1706680141218756
3409	RP11-466F5.6	1.4863267006950058	0.1685488673150224	0.1542273692284178	1.092859640660756	0.2744554308532076	0.4662112729175376
3410	RP11-466F5.10	1.665043254786757	0.3310529411766032	0.1592977820001694	2.078201824406137	0.037690774	0.1264644770388378
3411	TMCO1	792.7606671267557	0.016387296	0.051546869	0.3179106020048955	0.7505527502619003	0.8591813760950794
3412	RP11-466F5.8	1.5381767991248554	0.3290533324291267	0.1495639350704278	2.200084748199353	0.027800883	0.1032533084914491
3414	UCK2	114.96292755304908	-0.026607985	0.05502979	-0.483519663	0.6287268020700081	0.7755237969302425
3415	RP11-525G13.2	1.6333973160949555	0.048831267	0.1542248475794458	0.3166238610723833	0.7515290281125117	0.8595811884331559
3419	FAM78B	4.826793126377748	-0.011278949	0.1166549402899163	-0.096686426	0.9229754195562246	0.9590896705323044
3423	RP11-9L18.2	11.810471284231715	-0.050755749	0.067150381	-0.755851988	0.4497379427305238	0.6332057806329272
3431	RPL4P2	2.6743390802333686	-0.121479034	0.1158109354586845	-1.048942691	0.2942044953405893	0.4872535548788835
3434	POGK	917.2378362201446	-0.03878814	0.026886546	-1.442659858	0.1491163125514814	0.3124987638143054
3435	TADA1	112.14934728482174	0.048185797	0.044670467	1.0786947158432976	0.2807238420711996	0.4732424690806673
3436	DUTP6	8.615799685399002	0.088501524	0.096781317	0.914448437	0.36048126	0.5520472449445437
3437	ILDR2	20.17746361329237	-0.143211549	0.1190223006045367	-1.203232905	0.228886205	0.4137261599535454
3438	MAEL	2.173774512507128	-0.341306012	0.1627446018700748	-2.097187913	0.035976944	0.1225530836955255
3441	GPA33	132.93644261638588	0.2023424081978826	0.068530981	2.9525684074664684	0.003151422	0.02497452
3442	DUSP27	6.542915671781113	0.3319354611481065	0.1923404384939666	1.7257705334727031	0.084388703	0.2142526150088604
3445	RP11-277B15.3	14.592247979301382	-0.062873418	0.075288194	-0.835103278	0.4036595609884473	0.5916631039427769
3446	POU2F1	996.6599218334512	-0.015240837	0.044137675	-0.345302212	0.729867184	0.8452221056973739
3447	RP11-52A20.2	6.357225413719962	-0.034888501	0.1469878062687498	-0.237356427	0.8123802898848529	0.8970212608046982
3448	CD247	6059.135143322194	-0.263400479	0.09986819	-2.637481253	0.008352424	0.04690587
3449	RP11-104L21.2	3.869220660551004	-0.313424273	0.1558955532982397	-2.01047603	0.044380831	0.1408660172860834
3450	RP11-104L21.3	3.255643123	-0.29874961	0.1650581591136818	-1.809965719	0.070301103	0.1908142456815292
3451	AKR1D1P1	1.776325495143117	0.2431710921894385	0.1719642834842172	1.4140790591073913	0.1573386909202462	0.3234584971897493
3452	CREG1	4350.455298728458	-0.016756335	0.059382592	-0.282175873	0.7778086574648542	0.8758675498678864
3454	RP3-455J7.4	90.82291612648956	-0.090597396	0.088528101	-1.023374439	0.3061308403249673	0.4990997726951769
3455	RCSD1	4581.564212965732	0.037516244	0.033288533	1.127002046779684	0.2597416156071893	0.4497005913236983
3456	MPZL1	3200.0019475836616	0.2322987445016523	0.1054771365660161	2.2023611188597334	0.02763981	0.1028742156357187
3457	ADCY10	12.708426411727237	0.2348706280722876	0.095931626	2.4483128133147627	0.014352699	0.066932637
3459	RP1-313L4.3	1.445512009102814	0.327268287	0.2009327754999376	1.6287451672885769	0.1033669767902263	0.2444351862603913
3460	MPC2	641.1071404105448	-0.013425542	0.048132209	-0.278930519	0.7802981470652102	0.8773241953538176
3461	DCAF6	1590.613302221166	-0.03336223	0.050227833	-0.664217991	0.5065508	0.6805816136005823
3464	GPR161	11.518400922032487	-0.080374484	0.0829536	-0.968908933	0.3325906280256356	0.5247523546063627
3465	TIPRL	689.9127854217134	0.076503972	0.036175318	2.1148113239765545	0.034446031	0.1192884789447907
3468	SFT2D2	1571.428295142231	0.011405939	0.04592428	0.2483640139758157	0.8038527740995669	0.8919192237344996
3470	TBX19	339.2367530469196	-0.034429421	0.039525502	-0.871068532	0.3837167350002273	0.5732579669481332
3476	XCL2	254.88497804747007	-0.113240488	0.1543866728589005	-0.733486159	0.4632619667697381	0.6452012526500343
3477	RP4-738P11.3	13.461427589709675	-0.045141985	0.1956531765915162	-0.230724518	0.8175288244606834	0.9001479647102528
3478	XCL1	174.31589903354828	-0.301935666	0.1612584088148335	-1.872371608	0.06115521	0.1741572728903252
3479	RP4-738P11.4	10.171369596253848	-0.244705713	0.2482334243101181	-0.985788734	0.324236795	0.5167686170245926
3480	DPT	24.51988755947206	0.1151015368694454	0.1200049683574066	0.9591397626691792	0.3374883414122076	0.529879481
3488	ATP1B1	86.12915406682299	-0.093390606	0.082559655	-1.131189404	0.2579753809789589	0.447754717
3489	NME7	65.26128448	-0.048198943	0.04183018	-1.152252822	0.2492171972474225	0.437620545
3491	BLZF1	248.82440546829596	0.1367088538243689	0.061372265	2.227534777539636	0.025911554	0.098598407
3492	CCDC181	4.239479386883966	0.1012549517379801	0.090165022	1.122995923356089	0.2614392258341617	0.4515306562782675
3493	SLC19A2	111.21533440237732	0.1052511070933659	0.069149695	1.5220762349222856	0.1279899799293005	0.2818936060774962
3496	F5	4104.350595139321	0.1682387481161994	0.079904589	2.1054954474480367	0.035248203	0.1210149404294099
3497	SELP	528.5718004845452	0.1243739426312648	0.082923309	1.499867090416264	0.1336488342291799	0.2898170597393377
3498	C1orf112	90.07265652	0.024073518	0.046071896	0.5225206716048897	0.6013078574950463	0.756086141
3499	SELL	110981.11563939512	0.1356058069187884	0.072097682	1.880862227272987	0.059990663	0.1718240848583863
3500	SELE	5.801687746847852	-0.521921867	0.1463032871274578	-3.567396721	0.000360545	0.006005229
3502	METTL18	65.28460795	0.1639131458254822	0.063189944	2.593975187682992	0.009487333	0.051033896
3503	SCYL3	474.9030634907227	0.1987533254535741	0.049207362	4.039097316189562	5.3657301153638375e-05	0.001729544
3504	RN7SL333P	1.448481714301301	0.293720643	0.1393557086537425	2.107704421188058	0.035056565	0.1206232791309984
3505	KIFAP3	257.5799033499202	-0.050759802	0.037067278	-1.369396552	0.1708753515271096	0.3413665901895148
3516	GORAB	70.09720799095477	0.060431501	0.059657611	1.0129721930079925	0.3110734431415206	0.5039551796310937
3519	PRRX1	21.89447961742159	0.051479944	0.1313171959174113	0.3920274371223697	0.6950379412432315	0.8224128005243422
3523	FMO3	23.847315322562668	-0.142483242	0.2190578376805071	-0.650436633	0.5154102207119579	0.6878401765631428
3526	FMO2	15.05316833	0.175887194	0.1228859298907013	1.4313045767131582	0.1523429428263721	0.3169120372255012
3529	FMO1	3.141362402471574	0.1080977669492683	0.1744828577993074	0.6195323042771561	0.5355657474354047	0.7043056379203183
3531	FMO4	50.62670429803046	0.001527397	0.046599321	0.032777247	0.9738522228861264	0.9861507468406656
3535	PRRC2C	4384.613351007123	-0.048075622	0.046592609	-1.031829359	0.3021520630232651	0.4951107557138766
3536	RP3-454G6.2	1.8529337917328688	0.007321165	0.1783189329870024	0.041056578	0.967250791	0.9824499398657098
3537	MYOC	8.173392837407377	-0.073299564	0.1370217001439738	-0.534948577	0.5926854160312449	0.7493357738531271
3538	PFN1P1	35.61023939	-0.297018471	0.087420598	-3.397579958	0.000679847	0.009047102
3539	RPL4P3	2.304384390342952	-0.121477818	0.1246258637045376	-0.97474003	0.3296892309541021	0.5218489169303401
3540	VAMP4	484.37313490680526	0.029460319	0.037297483	0.789874201	0.4296012395506737	0.6154048267214878
3545	METTL13	540.1903206047322	0.015820135	0.038504318	0.4108665166761278	0.6811704156701572	0.8128501144687844
3548	DNM3	71.75176405	0.1526905274252861	0.069038838	2.211661314238484	0.026990075	0.1013003071953599
3550	DNM3OS	1.988798073785543	-0.190510697	0.1740871186854223	-1.094341145	0.2738053862461292	0.4655215380806696
3553	PIGC	869.5852371600369	0.1413619540240992	0.047753787	2.960224998929237	0.003074144	0.024518272
3554	C1orf105	1.7079416891264392	0.573359575	0.2098303037164192	2.732491755501061	0.006285724	0.039309869
3555	SUCO	481.0200947779865	0.052163369	0.059592152	0.8753395729442298	0.3813891681215471	0.5710968864807184
3557	FASLG	171.17844198340504	-0.247004422	0.1202910900955136	-2.053389171	0.040034849	0.1317238101457247
3566	TNFSF4	112.7066061	0.2856361183124603	0.066943261	4.266839021784742	1.9826211265895077e-05	0.000892144
3568	RP11-296O14.2	4.160542735294911	0.3838571853606946	0.1503137890782336	2.553705735944883	0.010658329	0.054956871
3569	RP11-296O14.3	171.31814372005553	0.2080872443323977	0.059748479	3.4827203650159526	0.000496347	0.007400292
3570	PRDX6	8821.825668895153	-0.229313341	0.058985934	-3.887593599	0.000101243	0.002660327
3575	KLHL20	205.00054788458883	0.015169781	0.040658683	0.3731006601167149	0.7090735273945358	0.831076523
3578	CENPL	76.97941243726406	0.033801382	0.067690399	0.4993526796571149	0.6175309492860159	0.767372791
3579	DARS2	190.6895189812118	0.034716467	0.036480954	0.9516326537010464	0.3412833150836588	0.533548659
3580	GAS5-AS1	7.224437032813743	-0.066983101	0.078765704	-0.850409466	0.3950974751441477	0.5840326465181759
3581	GAS5	1077.0944973333956	0.002044776	0.072201371	0.028320454	0.9774065670054272	0.988230573
3582	ZBTB37	1843.1866306211307	0.2356390413006393	0.057283118	4.113586190436855	3.8955949541532176e-05	0.001440202
3583	SERPINC1	61.28527110759072	-0.142413164	0.1372300950957158	-1.037769186	0.2993775256611026	0.492298784
3585	RC3H1	2478.3237032590428	0.1829324129794364	0.049444251	3.699771171654132	0.000215794	0.004299293
3590	RP11-160H22.5	4.597378154	-0.281360902	0.1227335264999342	-2.292453493	0.021879488	0.087882153
3591	RABGAP1L	1587.6759479473246	-0.001320976	0.035076424	-0.03765994	0.9699588165706586	0.9840368228777018
3593	GPR52	2.083012464979632	0.020652854	0.1590673698821061	0.129837151	0.8966952690957656	0.9447609906079698
3601	CACYBP	1458.691560990712	-0.018714311	0.072252873	-0.259011303	0.7956265195224653	0.886707116
3602	MRPS14	277.93022929455213	0.036686195	0.036783345	0.9973588432517544	0.3185903610021871	0.5117352532389894
3605	KIAA0040	7456.866153	0.2689952172409338	0.088138417	3.0519633439283407	0.002273499	0.020133003
3606	RP5-1114G22.2	1.296134463797034	0.1470346414711085	0.3048446759677891	0.4823264208381475	0.6295740812418661	0.7761166216005548
3609	TNR	11.456774908799884	-0.21641	0.1176614394335991	-1.839260179	0.065876927	0.1826419015234229
3612	RP11-318C24.2	22.31953815	0.1886564217125597	0.1216392514132945	1.5509502033316576	0.1209136180008562	0.2714556541260652
3613	RPS29P5	3.443391037885666	0.045116966	0.088184259	0.5116215320781835	0.6089159128606676	0.7609320435433753
3614	RFWD2	2632.4775159737424	0.144144405	0.063746905	2.261198466665689	0.02374697	0.092868081
3616	RP11-492I21.1	37.26885698853217	0.065749662	0.06285171	1.0461077810617447	0.2955112731468929	0.4887347149400029
3617	RP11-195C7.1	6.823110173160913	0.3401221530279357	0.1241244219503736	2.7401710935171195	0.006140721	0.038655628
3621	RP11-195C7.3	2.9305125881707457	0.3504603561090851	0.1924166725690844	1.8213616909067865	0.068551894	0.187393754
3624	PAPPA2	3.6357558611112446	0.2918575559083705	0.1377152057605544	2.1192834465630725	0.03406652	0.118467577
3626	ASTN1	4.443785285871492	-0.265640523	0.2062734912303662	-1.287807376	0.1978130241253984	0.3762999229673889
3628	BRINP2	1.6853974965120002	-0.329149788	0.2595958818203618	-1.267931469	0.2048224250898357	0.3841927967958498
3632	SEC16B	13.98592303676132	-0.182901834	0.072084741	-2.537316929	0.011170578	0.056823536
3633	RP11-568K15.1	75.97090075440536	-0.039004811	0.056029675	-0.696145585	0.4863376612908368	0.6645083661081255
3636	RASAL2	26.34512731492329	-0.045858484	0.068534687	-0.669128084	0.5034137763041754	0.6780351196587465
3638	RP4-765C7.2	82.03158259482825	-0.208754474	0.2604622696268634	-0.801476828	0.4228556532779672	0.6092843124591163
3641	C1orf220	15.669456367089117	0.2606564069533392	0.089495662	2.912503262626565	0.003585445	0.027084745
3643	RP5-1098D14.1	1.2923383421449182	0.059085713	0.1920315746465128	0.3076874907359183	0.7583201392082237	0.8636892138863977
3645	RP11-428K3.1	8.808131419565026	0.1271136365682107	0.086372203	1.4716961267479003	0.1411029540128351	0.3007995870869885
3646	PTPN2P1	1.5917405146907049	-0.284320431	0.1621508109915235	-1.753432061	0.079527872	0.2066379410140246
3647	RALGPS2	774.1393064990516	0.1752626852918017	0.050126088	3.4964365646851787	0.000471517	0.007171894
3648	ANGPTL1	9.360549093	0.063598269	0.1000655212886102	0.6355662545098048	0.5250591701554108	0.6958285343850051
3649	FAM20B	627.4949297366429	-0.142309803	0.053976268	-2.636525422	0.008375992	0.046964442
3651	TOR3A	941.8203809	-0.02614612	0.025899925	-1.009505627	0.3127322042062725	0.5058191855358393
3652	ABL2	467.0399825676075	0.092389971	0.040743889	2.267578596325329	0.023354903	0.091825473
3660	SOAT1	1729.4886956581408	0.056311695	0.037803256	1.489599076779036	0.1363296849165341	0.2932596714611891
3661	AXDND1	1.325128783	0.1497410970510826	0.1901306879352951	0.7875693223286617	0.4309486648537566	0.6163415469981539
3673	RP11-12M5.4	3.3160661493173222	0.2517648040161517	0.1530630329995312	1.644843951425703	0.1000019957989738	0.2394351643858043
3674	TOR1AIP2	2658.5411190399964	0.061380827	0.048239932	1.2724069959328592	0.2032285496806977	0.3823923803595071
3675	RP11-533E19.7	32.544907878732324	0.1888671305114954	0.091126238	2.072587808298655	0.038210657	0.1275431226703212
3676	TOR1AIP1	2954.017090630647	0.2060351562073143	0.0660493	3.119414701967908	0.001812107	0.017339336
3679	RP11-533E19.5	7.121314194406388	-0.032113269	0.1049082306015163	-0.306108194	0.75952227	0.8643929638905133
3680	CEP350	1341.2995492031205	0.0948567	0.041912583	2.263203403027032	0.023623154	0.092631351
3681	RPSAP16	4.014089701	0.026400136	0.1381223346870327	0.1911358927225424	0.8484191276626724	0.9172848369715086
3684	QSOX1	9928.413376	-0.01405912	0.059519694	-0.236209552	0.8132700681191374	0.8975356473110367
3685	LHX4	161.32205581573083	0.3287437765528891	0.1260719840881742	2.607587870775215	0.009118266	0.049671397
3686	ACBD6	1004.7487854165796	0.2125893963445889	0.063995522	3.321941753327897	0.000893934	0.010941782
3690	XPR1	586.1654220975561	0.000919326	0.028121932	0.032690727	0.9739212187657856	0.9861507468406656
3692	KIAA1614	82.53052748	0.3355361138874924	0.1168232913926475	2.872167954588292	0.004076662	0.029492944
3693	RP11-46A10.5	59.02360648602276	0.2072734010889161	0.1366628939202435	1.5166765106692448	0.1293483776300161	0.2838614541798502
3694	KIAA1614-AS1	4.896633704393862	0.1363125159371581	0.1553093819694269	0.8776837188367127	0.3801153823711477	0.5699096930122094
3695	RP11-46A10.6	1.373170983777307	0.3213158775198799	0.1709851242146263	1.8792036967879928	0.060216685	0.1722929735777402
3697	STX6	1626.8977141076168	0.030751174	0.030814381	0.997948787	0.3183041927712692	0.5113746228239565
3698	MR1	1668.4663827438123	0.1092999111500625	0.044626835	2.4491970040351774	0.014317511	0.066818634
3699	IER5	2030.1002811749524	-0.228063967	0.084553994	-2.697258346	0.006991301	0.041961295
3703	CACNA1E	934.2218938132894	0.4329388803382188	0.1000018736936715	4.329307685418067	1.495788278957082e-05	0.000745737
3711	LINC01344	1.5559664590067992	0.7054812792260399	0.1629375305928456	4.329765380996983	1.492682886879752e-05	0.000745737
3715	EIF1P3	3.471207008	-0.103828839	0.1131606389403131	-0.91753493	0.3588623979429636	0.5505044001524966
3716	GLUL	76065.68900541807	-0.062493579	0.083751339	-0.746180061	0.4555586511342282	0.638115478
3717	TEDDM1	5.232107944482224	0.2083126792377752	0.1320373345665507	1.5776801305601893	0.1146391132232479	0.262360004
3719	RGSL1	1.908383981417725	0.4864063181936194	0.1806311625439251	2.692815078767691	0.007085155	0.042279858
3722	RNASEL	1323.7772175527791	0.2683951752409836	0.080866951	3.3189723584717243	0.000903494	0.011031667
3723	RGS16	98.19581222688446	0.180457887	0.1121888580729548	1.6085187980835745	0.1077216025458876	0.2514040972628399
3724	LINC01686	6.809812826284844	0.8978654785269172	0.1373387837314113	6.537595966211857	6.251553189398183e-11	2.3932869163843748e-08
3725	RGS8	2.6559707005173747	0.3764850515425677	0.159105454	2.366261126298169	0.017968766	0.077627563
3728	NPL	5484.151107221578	0.17124308	0.060712167	2.820572696996099	0.004793801	0.032934551
3729	DHX9	3452.3077580528234	-0.011780901	0.022507244	-0.523427049	0.6006771049951362	0.7556137311855711
3736	LAMC1	259.3328596019423	0.1750716670758785	0.06772518	2.585030683168321	0.009737033	0.051806573
3738	LAMC2	8.422177552342502	0.3144863857504213	0.1279262057096982	2.4583421669214705	0.013958012	0.065739167
3739	NMNAT2	63.37504749248872	0.2052286138130857	0.1154809733859189	1.777163872071329	0.075541282	0.2001671019117521
3741	SMG7-AS1	8.750651614183028	0.023954365	0.079312582	0.3020247848997556	0.7626331690814283	0.8665067247807069
3742	SMG7	4350.265967315712	0.051877236	0.030977948	1.6746505318098632	0.094002819	0.2301897906927288
3743	NCF2	55867.272964672025	0.1186409184751518	0.058170669	2.039531604002003	0.041397	0.1346389957793006
3744	ARPC5	19507.434774511046	0.1444677767136424	0.06265503	2.3057650298014747	0.021123765	0.085901619
3745	RGL1	307.3428234	0.027423496	0.081296137	0.3373284077661145	0.7358693470737935	0.8490820326383811
3749	COLGALT2	113.70404753243882	-0.168088153	0.1314401402698151	-1.278819035	0.200960789	0.3801063945505718
3750	TSEN15	286.46034310636435	-0.056611951	0.045798196	-1.236117471	0.2164149015899873	0.3984660311628002
3753	RP11-382D12.2	4.155623041	-0.261071821	0.1600296103790839	-1.631396966	0.1028065845812368	0.243618613
3754	C1orf21	635.8846905801421	-0.20138005	0.1022702067534998	-1.969097911	0.048941849	0.150261439
3757	EDEM3	737.2179112184134	0.2354523770507133	0.078635873	2.994210745	0.002751558	0.022762558
3758	FAM129A	20783.313610684483	0.2867498581222021	0.08581971	3.3413053637856387	0.000833855	0.010400821
3762	RNF2	429.4338728532974	0.1158048609093605	0.043696715	2.6501960151022863	0.008044508	0.045801307
3764	TRMT1L	543.4855502682022	0.1663388647077493	0.068690567	2.421567795949246	0.015453718	0.070391785
3765	SWT1	290.5929386018144	0.1789077997928137	0.05275823	3.3910880065610347	0.000696157	0.009188689
3766	CTA-253N17.1	8.258504990597396	0.1658887897865427	0.071933144	2.306152374608982	0.02110212	0.085871651
3769	RP4-635A23.4	3.0217708049327654	-0.114846674	0.1273228135251793	-0.902011748	0.3670506271323637	0.558191518
3770	RP4-635A23.6	50.86941977484645	0.2035543680173981	0.109597701	1.857286844633199	0.063270355	0.178182381
3771	IVNS1ABP	17647.40418949072	0.000446707	0.071318713	0.006263528	0.9950024604011624	0.997045916
3772	GS1-279B7.2	12.175064	0.045806506	0.090927685	0.5037685271490149	0.6144240466503041	0.7649253540547413
3773	GS1-279B7.1	1.6415971038610166	0.2467453216878463	0.1681238	1.467640638061253	0.1422018632222518	0.3024144230768749
3779	HMCN1	12.14715637234316	0.009587988	0.099612627	0.096252736	0.9233198476325646	0.9592873403402252
3781	PRG4	52.78998853361744	0.2201664615944461	0.1230936290475127	1.7886097217059416	0.073677691	0.1966529727927618
3782	TPR	3206.9176973177023	0.098301819	0.037561451	2.617093198658867	0.008868212	0.048763124
3783	C1orf27	217.74095323059888	0.069585795	0.040310953	1.7262254896109257	0.084306854	0.2141798627981586
3784	OCLM	4.662470145876787	-0.015724213	0.1279802065521126	-0.122864415	0.9022144648346256	0.948047158
3785	RP11-295K2.3	1.642679414484869	0.3846115369971934	0.1345132400967858	2.859283865	0.004245986	0.030396182
3790	PTGS2	2286.259078118708	-0.247914502	0.1478550726423453	-1.676739917	0.093593351	0.2295010793313865
3791	PACERR	2.455837819956753	0.2135254860618721	0.1463591038473534	1.4589149594996873	0.1445885152211528	0.3058481017923976
3792	PLA2G4A	252.19706447885116	0.024426271	0.062130057	0.3931474119384859	0.6942106079417291	0.8218171443959512
3831	RGS18	2921.379998043481	0.3694158829989744	0.1034652114311825	3.570435685	0.000356388	0.00595712
3837	RGS1	1052.071034	-0.097067168	0.1843768216272471	-0.526460795	0.5985680850655366	0.7540509405543873
3838	RGS13	3.694978612998593	-0.369221132	0.1955583374655766	-1.88803575	0.059021151	0.1701011509672054
3839	RP11-92K2.2	7.405085277777153	-0.105359904	0.080332706	-1.311544315	0.1896739322007886	0.3654263029486237
3842	RGS2	19121.722007467062	0.2617292618305297	0.091394876	2.863719202640138	0.00418699	0.030112445
3846	UCHL5	356.91973444325663	0.026469952	0.037738109	0.7014117137252444	0.4830461138797159	0.661937304
3848	TROVE2	610.2295915807812	0.1101384752043647	0.046088702	2.3897065939214888	0.016861837	0.074527524
